sex,LSAT_I,LSAT,c_LSAT,UGPA_I,UGPA,c_UGPA,K,ZFYA,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican,White
0,36.0,1.5740351373062293,0.9608935942954593,3.4,-0.7120287828938162,-1.3257551202689,0.5316927589159158,0.42,0,0,0,0,0,0,0,1
0,35.0,1.4269096347840964,0.8710786025075637,3.5,-0.3152729120402288,-0.9289992494153123,-0.3320270399125119,0.75,0,0,0,0,0,0,0,1
1,41.0,0.8462291820914974,1.3862039196988982,3.3,-0.8065460152267376,-0.1928196778516539,-0.598602257997379,-0.75,0,0,0,0,0,0,0,1
0,33.0,3.8859219727154133,2.3722199352578817,2.5,-0.07998367443296292,-0.6937100118080466,0.8419935401979486,-0.89,0,1,0,0,0,0,0,0
0,23.5,0.8102093182386868,0.4946045520091734,2.3,0.4340980841342137,-0.17962825324086992,0.0717814784484467,-1.38,0,0,0,0,1,0,0,0
0,34.0,0.8619484422019734,0.5261894840176563,2.5,0.17389523069681537,-0.43983110667826825,0.6382314612603409,-0.97,0,0,0,0,1,0,0,0
0,39.0,1.3120148430764396,0.8009393363926166,3.1,0.0079714306998449,-0.6057549066752387,-1.0357155274532863,-0.06,0,0,0,0,0,0,0,1
0,41.0,1.440156187524885,0.8791651612974161,3.3,-0.34345769429877876,-0.9571840316738625,-0.2706700285846031,0.98,0,0,0,0,0,0,0,1
1,37.0,0.7820644355916496,1.2810959596014428,3.7,-0.5163286774357856,0.09739765993929805,-1.230392431824006,2.39,0,0,0,0,0,0,0,1
0,40.0,1.4566125295021224,0.8892111845510804,3.4,-0.398625299915229,-1.0123516372903127,-0.15057261673692773,-1.53,0,0,0,0,0,0,0,1
0,40.0,1.1933276212194692,0.7284849238422958,3.1,0.4624916254920714,-0.15123471188301224,0.474249621759155,0.71,0,0,0,0,0,1,0,0
0,27.5,1.471653244675697,0.8983930169774162,3.3,-0.455200523614585,-1.0689268609896687,-0.027410883232766046,-0.47,0,0,0,0,0,0,0,1
0,37.0,1.6055933816859875,0.9801588026462819,3.2,-0.8092859453387583,-1.423012282713842,0.7434172548908432,0.7,0,0,0,0,0,0,0,1
0,39.0,1.3688317441729794,0.835624074374271,2.7,-0.16275826559887535,-0.776484602973959,-0.6640446089513988,-0.96,0,0,0,0,0,0,0,1
1,25.0,0.7319277517436032,1.198967300909841,2.5,-0.22117051533068377,0.39255582204439965,-0.3067227154726777,-1.13,0,0,1,0,0,0,0,0
0,45.0,1.5782827128257044,0.96348659111695,2.2,-0.7449383394224902,-1.3586646767975734,0.6033353926678141,-0.81,0,0,0,0,0,0,0,1
0,35.0,1.5835131944431342,0.9666796178557744,3.8,-0.7439630658710708,-1.3576894032461544,0.6012122657338074,1.79,0,0,0,0,0,0,0,1
1,43.0,0.9003738115913476,1.474897974727624,3.0,-1.0684653322030513,-0.454738994827968,-0.028415610774346785,-1.38,0,0,0,0,0,0,0,1
1,37.0,0.9073220813089861,1.4862799016589434,2.8,-1.1110004457297114,-0.4972741083546279,0.06418143037176484,-0.09,0,0,0,0,0,0,0,1
0,39.0,1.5513638766595217,0.9470535797915224,3.6,-0.6453803846331416,-1.259106722008225,0.38660217458732293,-0.58,0,0,0,0,0,0,0,1
0,42.0,1.4412986186982897,0.8798625757136703,3.6,-0.36795397600315655,-0.98168031337824,-0.2173427181147415,-0.92,0,0,0,0,0,0,0,1
0,42.0,3.2833512209038838,2.004371491597089,2.7,0.5822421674478013,-0.031484169927282424,-0.5996425210345608,0.81,0,1,0,0,0,0,0,0
0,36.0,1.51647310882009,0.9257539820110458,3.2,-0.5680637953635999,-1.1817901327386835,0.2182874152207702,-0.05,0,0,0,0,0,0,0,1
0,37.0,1.3326802616016467,0.8135548541874031,2.7,-0.02765044439795323,-0.641376781773037,-0.9581682973967575,0.52,0,0,0,0,0,0,0,1
0,35.0,1.520910928358846,0.9284631161760731,3.3,-0.5858636455924511,-1.1995899829675345,0.25703689364881027,-0.27,0,0,0,0,0,0,0,1
1,34.0,0.8437607829110114,1.3821604469709612,3.1,-0.8057341962613864,-0.19200785888630276,-0.6003695516027121,1.35,0,0,0,0,0,0,0,1
1,35.5,0.9144699598614098,1.4979888068545923,3.2,-1.0808930505104706,-0.467166713135387,-0.0013610234451483265,-1.13,0,0,0,0,0,0,0,1
1,40.0,0.8184180145199771,1.340646580960282,2.4,-0.7049805247897984,-0.0912541874147148,-0.819705791460847,-0.31,0,0,0,0,0,0,0,1
1,44.0,0.9233914774554465,1.5126031015636814,3.6,-1.1470200723309563,-0.5332937349558728,0.1425945476747802,1.53,0,0,0,0,0,0,0,1
0,35.0,1.4619674743469564,0.8924801917525413,2.9,-0.4123573738901243,-1.0260837112652075,-0.12067850541457659,-1.1,0,0,0,0,0,0,0,1
1,41.0,0.8885496227585147,1.4555288283377272,3.7,-1.001246173728554,-0.38751983635347037,-0.17474871457972005,-0.32,0,0,0,0,0,0,0,1
1,38.0,1.0534703563420202,1.725684682296868,3.4,-1.732038186015408,-1.1183118486403245,1.4161528352318817,-0.53,0,0,0,0,0,0,0,1
0,32.0,1.7054207294492523,1.0410999193518389,3.5,-1.066596020565631,-1.6803223579407145,1.3035697888239717,-0.58,0,0,0,0,0,0,0,1
0,33.5,1.3575768826221293,0.8287533736430266,3.5,-0.11580957682046099,-0.7295359141955446,-0.7662498061667781,0.91,0,0,0,0,0,0,0,1
0,35.0,1.4546813153277427,0.8880322456027736,2.8,-0.4132215007706326,-1.0269478381457164,-0.11879733981571788,0.01,0,0,0,0,0,0,0,1
0,28.5,1.4903099421315047,0.9097822805656954,2.8,-0.5168741245662161,-1.1306004619412997,0.1068497896902692,-1.06,0,0,0,0,0,0,0,1
0,26.5,1.5332536595648545,0.9359979234182174,3.2,-0.6332192655222985,-1.2469456028973822,0.36012796179408096,-0.58,0,0,0,0,0,0,0,1
0,45.0,1.5597135477053456,0.9521507629688547,3.5,-0.6988053038292464,-1.3125316412043297,0.5029058359829547,-0.11,0,0,0,0,0,0,0,1
0,34.0,1.6817004688958068,1.0266195269637555,2.4,-1.0072813167848507,-1.621007654159934,1.174444329616819,0.46,0,0,0,0,0,0,0,1
0,24.0,1.1771532975119121,0.7186110629135932,3.1,0.4362675966607136,-0.17745874071436987,-0.40188129522301685,-0.91,0,0,1,0,0,0,0,0
1,44.0,0.8762783956560277,1.435427390726062,3.3,-0.9601416445470836,-0.34641530717199975,-0.2642314375427748,2.22,0,0,0,0,0,0,0,1
0,38.0,1.6045362825096854,0.9795134804403351,3.0,-0.8111990396018364,-1.42492537697692,0.7475819756005594,-0.45,0,0,0,0,0,0,0,1
0,41.0,1.7286921293757473,1.055306297970505,3.4,-1.113233121468567,-1.7269594588436508,1.405096673160082,1.57,0,0,0,0,0,0,0,1
1,37.0,0.8891537116806496,1.456518383471764,3.9,-1.0035695560756048,-0.38984321870052124,-0.16969081504800293,-0.39,0,0,0,0,0,0,0,1
0,33.0,0.7613167273618167,0.4647573292448234,2.3,0.6561388701938475,0.04241253281876382,-0.4115913892410265,0.14,0,0,0,0,1,0,0,0
1,39.0,0.9208952068193095,1.5085139727393961,3.2,-1.1782615312220714,-0.5645351938469874,0.21060580742119986,-0.67,0,0,0,0,0,0,0,1
1,37.0,0.9919247744459505,1.624867163036161,3.3,-1.4794117963708562,-0.8656854589957728,0.8661964754857513,1.16,0,0,0,0,0,0,0,1
1,47.0,0.845694909656271,1.3853287306135165,3.6,-0.7963125776008021,-0.18258624022571843,-0.6208799943509209,0.95,0,0,0,0,0,0,0,1
1,42.0,0.8967992774715714,1.469042547719441,3.5,-1.0601201547402526,-0.4463938173651686,-0.046582689143847104,1.7,0,0,0,0,0,0,0,1
0,33.0,1.610322898445279,0.9830460077984451,2.9,-0.8160429714475438,-1.4297693088226273,0.7581269987411422,0.74,0,0,0,0,0,0,0,1
